2026-04-15 00:00:00 | SERVER STARTED   | MatPoll is running
Now listening on: http://localhost:5000
Application started. Press Ctrl+C to shut down.
Hosting environment: Production
Content root path: D:\COSEC-demo\MatPoll
The decimal property 'TrnID' is part of a key on entity type 'MatCommTrn'. If the configured precision and scale don't match the column type in the database, this will cause values to be silently truncated if they do not fit in the default precision and scale. Consider using a different property as the key, or make sure that the database column type matches the model configuration and enable decimal rounding warnings using 'SET NUMERIC_ROUNDABORT ON'.
The decimal property 'DeviceID' is part of a key on entity type 'MatDeviceMst'. If the configured precision and scale don't match the column type in the database, this will cause values to be silently truncated if they do not fit in the default precision and scale. Consider using a different property as the key, or make sure that the database column type matches the model configuration and enable decimal rounding warnings using 'SET NUMERIC_ROUNDABORT ON'.
[StallRecovery] Ran at "2026-04-16T11:24:47.4050502+05:30"
[StallRecovery] Ran at "2026-04-16T11:26:47.4403960+05:30"
[StallRecovery] Ran at "2026-04-16T11:28:47.4821873+05:30"
2026-04-16 11:29:08 | LOGIN SUCCESS    | TypeMID=210c0348e116 | Device=Device-100 (100) | 45ms
2026-04-16 11:29:08 | RESTORE called   | TypeMID=210c0348e116 | Rows=0 | 14ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #60","EventTime":"2026-04-16T11:29:08.4263366+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #61","EventTime":"2026-04-16T11:29:08.4280274+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #62","EventTime":"2026-04-16T11:29:08.4295807+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #63","EventTime":"2026-04-16T11:29:08.4313661+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #64","EventTime":"2026-04-16T11:29:08.4328471+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #65","EventTime":"2026-04-16T11:29:08.4342271+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #66","EventTime":"2026-04-16T11:29:08.4358724+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #67","EventTime":"2026-04-16T11:29:08.4379119+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #68","EventTime":"2026-04-16T11:29:08.4399169+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #69","EventTime":"2026-04-16T11:29:08.4417905+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #70","EventTime":"2026-04-16T11:29:08.4433368+05:30"} | 0ms
2026-04-16 11:29:08 | DATA sent    | TypeMID=210c0348e116 | 40188,40189,40190
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #71","EventTime":"2026-04-16T11:29:08.4450846+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #72","EventTime":"2026-04-16T11:29:08.4464973+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #73","EventTime":"2026-04-16T11:29:08.4480521+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #74","EventTime":"2026-04-16T11:29:08.4495688+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #75","EventTime":"2026-04-16T11:29:08.4510533+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #76","EventTime":"2026-04-16T11:29:08.4526405+05:30"} | 0ms
